UID	SID	Stability	Community_type	CST	Count	MT_avail	loc	Sort	Lactobacillus_crispatus	Gardnerella_vaginalis	Lactobacillus_iners	Lactobacillus_gasseri	Lactobacillus_jensenii	Atopobium_vaginae	Streptococcus_anginosus	BVAB1	Prevotella_bivia	Prevotella_amnii	Bifidobacterium_breve	Mobiluncus_mulieris	Prevotella_timonensis	Megasphaera_genomosp.	Peptostreptococcus_anaerobius	Streptococcus_agalactiae	Porphyromonas_uenonis	Prevotella_buccalis	Finegoldia_magna	Prevotella_sp.	Corynebacterium_amycolatum	Mageeibacillus_indolicus	Peptoniphilus_harei	Sneathia_amnii	Staphylococcus_lugdunensis	Prevotella_disiens	Prevotella_corporis	Lactobacillus_kefiranofaciens	Sneathia_sanguinegens	Anaerococcus_lactolyticus	Staphylococcus_epidermidis	Enterococcus_faecalis	Corynebacterium_striatum	Bifidobacterium_longum	Corynebacterium_pseudogenitalium	Anaerococcus_tetradius	Propionimicrobium_lymphophilum	Ruminococcus_lactaris	Clostridiales_Family	Mobiluncus_curtisii	Propionibacterium_sp.	Corynebacterium_jeikeium	Peptoniphilus_lacrimalis	Megasphaera_sp.	Actinomyces_turicensis	Porphyromonas_asaccharolytica	Actinomyces_neuii	Lactobacillus_oris	Lactobacillus_johnsonii	Corynebacterium_aurimucosum	Streptococcus_urinalis	Escherichia_coli	Prevotella_bergensis	Peptoniphilus_duerdenii	Staphylococcus_haemolyticus	Anaerococcus_hydrogenalis	Ureaplasma_urealyticum	Lactobacillus_vaginalis	Prevotella_oris	Megasphaera_micronuciformis	Facklamia_hominis	Streptococcus_dysgalactiae	Peptostreptococcus_sp.	Streptococcus_mitis	Lactobacillus_coleohominis	Streptococcus_pneumoniae	Staphylococcus_aureus	Prevotella_denticola	Prevotella_pallens	Actinobaculum_massiliae	Arcanobacterium_sp.	Prevotella_multiformis	Peptoniphilus_asaccharolyticus	Actinomyces_sp.	Prevotella_melaninogenica	Dialister_microaerophilus	Corynebacterium_glucuronolyticum	Brevibacterium_mcbrellneri	Veillonella_parvula	Dialister_micraerophilus	Corynebacterium_genitalium	Gemella_haemolysans	Corynebacterium_diphtheriae	Streptococcus_pseudoporcinus	Ureaplasma_parvum	Lactobacillus_amylolyticus	Actinomyces_europaeus	Streptococcus_bovis	Lactobacillus_helveticus	Actinomyces_graevenitzii	Lactobacillus_amylovorus	Anaerococcus_prevotii	Enterococcus_faecium	Streptococcus_gallolyticus	Atopobium_parvulum	Bifidobacterium_sp.	Mycoplasma_hominis	Prevotella_stercorea	Streptococcus_vestibularis	Clostridium_sp.	Dorea_formicigenerans	Actinomyces_urogenitalis	Staphylococcus_simulans	Haemophilus_parainfluenzae	Veillonella_atypica	Tannerella_forsythensis	Bacteroides_thetaiotaomicron	Lactobacillus_fermentum	Streptococcus_orisratti	Prevotella_buccae	Actinobaculum_schaalii	Corynebacterium_urealyticum	Prevotella_oulorum	Streptococcus_constellatus	Paracoccus_denitrificans	Streptococcus_salivarius	Beggiatoa_sp.	Fusobacterium_gonidiaformans	Lactobacillus_salivarius	Prevotella_intermedia	Prevotella_tannerae	Streptococcus_sp.	Prevotella_micans	Leptotrichia_sp.	Peptostreptococcus_stomatis	Prevotella_histicola	Acidaminococcus_intestini	Streptococcus_equi	Streptococcus_pyogenes	Prevotella_oralis	Corynebacterium_lipophiloflavum	Filifactor_alocis	Bifidobacterium_dentium	Peptoniphilus_sp.	Parabacteroides_sp.	Bacteroides_stercoris	Lactobacillus_ultunensis	Streptococcus_parasanguinis	Megasphaera_elsdenii	Dialister_invisus	Lachnospiraceae_bacterium	Actinobacillus_pleuropneumoniae	Prevotella_salivae	Prevotella_nigrescens	Aerococcus_urinae	Porphyromonas_levii	Streptococcus_ictaluri	Peptoniphilus_indolicus	Prevotella_maculosa	Faecalibacterium_prausnitzii	Eremococcus_coleocola	Bacteroides_sp.	Bacteroides_vulgatus	Parvimonas_micra	Parvimonas_sp.	Pasteurella_multocida	Oribacterium_sp.	Odoribacter_laneus	Bacillus_cereus	Actinomyces_coleocanis	Odoribacter_splanchnicus	Jonquetella_anthropi	Porphyromonas_somerae	Lactobacillus_acidophilus	Lactobacillus_ruminis	Klebsiella_oxytoca	Chlamydia_trachomatis	Streptococcus_massiliensis	Acinetobacter_baumannii	Granulicatella_elegans	Eubacterium_siraeum	Neisseria_gonorrhoeae	Streptococcus_pseudopneumoniae	Salmonella_enterica	Streptobacillus_moniliformis	Sutterella_wadsworthensis	Proteus_mirabilis	Campylobacter_jejuni	Bifidobacterium_animalis	Veillonella_ratti	Lactobacillus_antri	Eubacterium_cylindroides	Bacteroides_ovatus	Eubacterium_sp.	Eggerthella_lenta	Prevotella_dentalis	Prevotella_marshii	Sphingobacterium_spiritivorum	Enterococcus_durans	Fusobacterium_nucleatum	Lactococcus_lactis	Aerococcus_viridans	Leptotrichia_wadei	Fusobacterium_sp.	Campylobacter_hominis	Granulicatella_adiacens	Prevotella_bryantii	Lactobacillus_reuteri	Rothia_mucilaginosa	Treponema_phagedenis	Veillonella_sp.	Leptotrichia_shahii	Pasteurella_bettyae	Prevotella_multisaccharivorax	Prevotella_nanceiensis	Corynebacterium_glutamicum	Eggerthella_sp.	Lactobacillus_delbrueckii	Solobacterium_moorei	Bifidobacterium_pseudocatenulatum	Staphylococcus_hominis	Streptococcus_sanguinis	Eubacterium_saburreum	Corynebacterium_resistens	Megasphaera_cerevisiae	Staphylococcus_caprae	Corynebacterium_uterequi	Bifidobacterium_bifidum	Anaerococcus_vaginalis	Leptotrichia_hofstadii	Leptotrichia_buccalis	Candidatus_Pelagibacter	Lactobacillus_sakei	Burkholderia_mallei	Streptococcus_infantarius	Clostridium_difficile	Prevotella_veroralis	Mycoplasma_fermentans	Chryseobacterium_gleum	Mycoplasma_primatum	Corynebacterium_ciconiae	Dorea_longicatena	Clostridium_saccharolyticum	Anaeroglobus_geminatus	Collinsella_tanakaei	Ralstonia_pickettii	Campylobacter_fetus	Johnsonella_ignava	Coprobacillus_sp.	Streptococcus_oralis	Leptotrichia_goodfellowii	Roseomonas_cervicalis	Mycobacterium_parascrofulaceum	Bacteroides_intestinalis	Atopobium_rimae	Streptococcus_macacae	Mycoplasma_genitalium	Myroides_odoratimimus	Mesorhizobium_sp.	Arcanobacterium_haemolyticum	Brucella_abortus
UAB122_W6D5	UAB122	Unstable	Lcrispatus	I	4	1	11	0.988881201	0.988881201	0.000827425	0.000533166	0.000176215	0.006958291	1.04E-07	1.40E-05	1.81E-06	4.35E-05	1.10E-06	1.02E-05	2.94E-06	4.99E-06	6.61E-07	6.70E-07	7.86E-07	4.45E-08	1.08E-05	8.02E-05	7.50E-07	2.46E-05	4.24E-07	7.25E-05	0	0	1.85E-06	3.97E-05	0.000820089	0	8.86E-07	1.64E-06	4.16E-06	1.95E-06	9.40E-05	8.38E-06	5.30E-06	8.59E-06	0	1.19E-05	1.99E-06	2.47E-05	3.79E-06	3.45E-06	1.50E-07	6.21E-06	4.13E-07	2.92E-07	9.48E-06	0.000674265	5.21E-06	5.81E-08	1.46E-06	2.02E-06	2.38E-06	7.53E-07	2.11E-06	0	0	2.04E-06	9.87E-08	0.000147048	0	9.45E-07	0	8.23E-06	2.02E-07	0	3.77E-07	0	1.25E-06	0	0	0	9.57E-05	2.05E-07	1.56E-06	3.43E-06	5.78E-06	4.37E-07	1.22E-06	1.03E-06	0	5.22E-06	1.74E-06	3.68E-07	0	5.06E-06	0	0.000102708	0	0	2.62E-06	1.49E-07	0	0	0	0	0	0	0	0	4.05E-07	0	1.24E-06	1.14E-06	0	0	1.94E-07	0	0	7.77E-07	4.32E-07	2.12E-07	0	0	3.23E-07	0	0	0	0	0	0	0	0	1.62E-07	0	2.05E-07	0	1.38E-07	0	1.51E-06	2.05E-07	5.98E-07	5.84E-07	0	0	0.00016598	1.01E-07	1.35E-06	4.46E-07	0	0	0	0	1.94E-07	0	1.53E-07	6.00E-08	2.88E-08	1.61E-06	1.40E-05	0	0	0	0	2.29E-07	1.04E-07	2.88E-06	0	0	0	0	0	9.67E-06	3.48E-06	0	0	0	6.10E-07	0	2.26E-06	0	0	0	0	0	6.10E-06	0	6.88E-07	1.70E-06	0	5.12E-07	0	0	3.72E-06	0	0	1.11E-06	8.14E-08	0	0	0	1.08E-07	0	1.37E-07	0	0	0	0	0	0	0	2.02E-07	0	0	0	1.61E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39E-06	0	2.06E-07	0	6.28E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UAB093_W9D6	UAB093	Stable	Lcrispatus	I	5	1	12	0.988264735	0.988264735	0.000878241	0.002843491	0.004576936	0.001890954	1.09E-06	2.98E-05	8.41E-06	9.17E-05	1.43E-06	2.85E-06	2.87E-06	1.68E-05	1.32E-05	1.46E-06	2.04E-06	0	5.71E-06	0.000127277	0	0	0	1.20E-05	0	0	8.52E-06	3.21E-06	0	0	8.96E-07	2.42E-05	1.21E-05	0	0	9.51E-06	4.19E-06	0	0	1.13E-06	0	7.71E-06	0	0	0	0	0	1.63E-05	0	0.000635508	0	2.76E-06	0	0	3.28E-06	0	3.70E-05	1.87E-05	0	0	0	0	0	3.27E-06	0	4.06E-06	0	0	0	0	0	0	0	0	3.49E-05	0	5.62E-06	0	0	0	0	0	0	0	2.38E-06	5.67E-05	0	0	1.70E-06	4.37E-05	0	0	1.45E-05	4.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21E-05	0	1.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139725	0	0	0	0	2.37E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15E-06	0	0	0	0	0	0	1.23E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26E-06	0	0	0	0	0	0	0	0	0	0	0	0
UAB010_W3D1	UAB010	Unstable	Lcrispatus	I	2	1	13	0.974800671	0.974800671	0.007877618	0.001507585	0.003311874	0.005159754	0.00019727	7.47E-05	2.46E-05	0.001855298	6.95E-05	9.73E-07	7.72E-06	0.00063024	1.34E-05	3.44E-05	0	0	0.000203856	0.000408952	3.71E-05	0	2.18E-06	0.000186809	7.21E-06	0	0.002256266	0.000106598	3.22E-05	0	3.02E-05	1.26E-05	3.60E-06	1.30E-06	0	6.91E-06	3.61E-05	6.37E-05	2.68E-06	5.27E-05	5.57E-06	5.78E-05	4.81E-06	6.16E-06	0	0	3.96E-06	2.72E-05	8.14E-07	3.30E-06	1.22E-06	0	2.02E-05	5.74E-05	1.97E-05	1.34E-06	4.17E-05	0	0.000254654	5.70E-05	0	4.68E-05	0	0	0	5.85E-05	0	0	2.58E-05	0	6.93E-06	0	0	0	4.69E-06	2.94E-06	1.53E-05	6.67E-06	3.81E-06	9.80E-06	1.97E-05	0	0	0	1.47E-06	2.98E-06	0	0	0	9.06E-05	0	0	5.54E-06	1.50E-05	0	5.01E-07	0	0	0	0	5.42E-06	0	0	0	0	4.45E-05	0	0	0	0	0	0	0	0	1.64E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.46E-07	0	0	0	2.24E-06	9.09E-06	0	2.21E-05	0	0	0	0	0	1.49E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.04E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02E-06	1.80E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UAB010_W1D2	UAB010	Unstable	Lcrispatus	I	1	1	14	0.960243967	0.960243967	0.005065046	0.002278988	0.001942829	0.027245314	1.44E-05	2.88E-05	7.39E-06	3.09E-05	0.000175901	7.27E-07	3.93E-05	3.05E-05	3.43E-06	2.59E-06	5.00E-07	6.04E-05	4.25E-06	0.000139033	2.41E-05	9.27E-07	7.72E-05	3.35E-05	0.000180507	3.01E-07	2.82E-05	6.52E-06	7.99E-06	8.30E-05	2.45E-06	4.25E-06	1.01E-07	0	0	3.55E-06	1.40E-05	1.82E-05	1.94E-06	7.58E-06	2.98E-07	0.000125759	6.25E-07	2.93E-06	2.15E-07	8.51E-07	2.08E-06	2.83E-05	3.00E-06	3.45E-06	0	8.45E-08	9.85E-07	8.96E-07	3.07E-06	5.73E-06	5.69E-06	0	0.001479601	5.40E-06	1.53E-06	6.98E-06	0	0	0	0.000366421	0	2.62E-07	1.07E-06	3.49E-06	0	1.19E-07	0	1.69E-07	1.18E-06	0	2.07E-06	4.13E-06	0	2.89E-07	5.76E-07	0	0	0	1.33E-07	0	0	0	2.45E-07	8.30E-05	0	0	3.22E-06	3.50E-07	0	0	0	0	0	0	0	4.37E-07	1.92E-07	0	0	8.27E-06	3.72E-07	0	1.44E-05	0	0	0	0	0	0	0	0	0	0	0	3.72E-07	0	0	2.28E-07	2.45E-07	0	0	0	0	0	0	0	0	0	0	0	0	1.24E-05	0	0	0	0	0	1.85E-07	0	1.35E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75E-06	0	0	0	0	3.98E-07	0	0	0	0	0	0	0	1.00E-07	2.37E-06	0	0	2.65E-06	0	0	0	3.93E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EM11_W7D7	EM11	Stable	Lcrispatus	I	4	1	15	0.958978612	0.958978612	0.000722025	0.001564982	0.000119342	0.000228064	3.30E-06	1.68E-06	2.92E-05	0.000100951	3.35E-06	0	6.88E-07	8.51E-06	2.02E-06	0	7.83E-07	0	5.96E-06	5.78E-05	1.63E-06	5.31E-05	5.73E-06	3.41E-05	0	0	5.38E-05	2.01E-06	0.036429162	0	4.63E-07	1.75E-06	1.78E-05	1.41E-06	1.09E-07	1.18E-05	8.63E-07	5.95E-06	2.05E-07	4.55E-06	9.09E-07	2.63E-05	1.04E-05	3.67E-07	4.20E-07	1.16E-06	1.55E-07	6.70E-07	0	0.000684498	2.06E-06	0	4.55E-06	1.81E-06	1.21E-06	1.96E-06	9.46E-07	1.01E-06	0.000462599	4.25E-07	0	3.19E-05	0	4.00E-07	0	3.54E-06	0	0	2.17E-07	0	9.60E-07	0	6.83E-07	0	8.79E-06	1.21E-07	5.60E-07	6.63E-06	2.80E-05	0	1.53E-07	7.66E-06	0	2.20E-06	0	5.39E-06	0	6.97E-06	0	8.70E-05	0	0	4.86E-07	4.30E-07	0	0	0	0	0	0	0	0	9.41E-07	0	2.58E-07	0	1.91E-06	0	0	0	0	0	6.99E-07	0	0	0	3.68E-07	0	0	0	0	1.46E-07	0	0	0	0	0	0	0	3.06E-07	0	0	5.29E-07	0	0	0	0	0.000141577	0	0	0	0	0	0	5.28E-08	0	0	0	0	0	0	5.61E-07	0	0	0	0	1.69E-07	0	0	0	0	0	0	0	4.68E-06	0	9.03E-07	0	0	0	0	0	0	0	0	0	0	2.20E-07	7.68E-08	0	0	1.31E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.26E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EM11_W5D7	EM11	Stable	Lcrispatus	I	3	1	16	0.958750565	0.958750565	0.000772614	0.000937345	0.000177339	0.000112534	0	6.86E-06	0	2.28E-05	0	0	5.34E-06	1.45E-06	8.85E-06	0	0	0	0	6.77E-05	0	8.23E-05	0	2.17E-05	0	0	2.68E-05	5.57E-06	0.036111254	0	0	1.03E-05	0.000451272	4.32E-05	0	0.000134547	5.31E-06	4.66E-05	0	4.58E-06	0	6.20E-05	7.04E-05	0	0	2.21E-06	0	2.91E-05	0	0.000734046	1.68E-05	0	1.43E-05	7.84E-06	2.40E-07	0.000278142	1.89E-06	1.04E-06	0.000158627	0	0	0.000267169	0	0	0	1.51E-06	0	0	0	0	6.87E-06	0	0	0	3.34E-06	0	1.08E-06	6.37E-05	2.79E-05	0	2.59E-06	4.56E-05	0	2.25E-05	0	0	0	2.38E-05	0	0.000143618	0	0	0	3.10E-06	0	0	0	0	0	0	0	0	4.39E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.58E-06	0	0	0	0	0	0	7.54E-06	0	0	0	0	0	0.000176539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14E-06	0	0	0	0	0	0	0	1.26E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23E-06	0	3.20E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EM11_W9D7	EM11	Stable	Lcrispatus	I	5	1	17	0.955330582	0.955330582	0.000543445	0.000561414	0.00012884	0.000114784	1.47E-06	0	0	0	0	0	0	2.98E-06	0	0	0	0	0	5.58E-07	0	1.87E-06	0	0	0	0	1.96E-06	1.97E-06	0.03936489	0	0	1.59E-05	7.11E-05	0	0	2.79E-06	0	0	0	0	0	4.77E-05	3.21E-05	0	0	0	0	1.26E-05	0	0.002954094	0	0	2.67E-05	0	0	2.83E-05	0	0	0.000205179	0	0	0	0	0	0	7.57E-06	0	0	0	0	0	0	0	0	0	0	0	4.01E-06	3.00E-05	0	0	3.95E-06	0	0	0	0	0	0	0	0.000105913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000384505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AYAC10_W1D7	AYAC10	Stable	Lcrispatus	I	1	1	18	0.954908949	0.954908949	0.000508593	0.022695784	0.000847427	0.010499705	0.000153367	8.17E-06	0.000106911	0.000369762	4.61E-05	2.43E-06	4.04E-06	1.92E-05	8.73E-06	1.50E-05	6.59E-06	1.32E-07	3.50E-06	0.000106987	1.87E-06	0.000228527	4.63E-05	3.98E-05	0	3.38E-07	9.09E-06	2.85E-06	9.47E-05	5.25E-07	6.90E-06	3.30E-05	3.62E-05	1.01E-05	2.32E-07	0.000105814	3.03E-07	1.20E-05	2.80E-07	1.07E-05	4.29E-07	5.10E-05	1.85E-05	1.62E-07	7.96E-07	2.50E-06	1.32E-07	2.96E-06	4.60E-07	2.92E-05	0.000260842	1.29E-07	0.002890817	5.76E-07	2.12E-06	3.53E-05	3.68E-05	1.16E-06	1.38E-05	5.21E-07	7.67E-07	0.00014125	0	4.26E-06	2.67E-06	0.004936576	1.71E-06	4.99E-07	2.18E-06	1.32E-06	4.96E-05	0	1.73E-07	0	1.21E-06	6.55E-06	1.76E-06	5.99E-06	5.30E-06	1.55E-06	5.52E-06	1.71E-06	1.08E-06	1.64E-05	0	0	0	9.70E-07	5.04E-07	6.57E-05	6.04E-07	0	0	2.02E-05	7.84E-08	0	0	0	0	1.71E-06	0	0	1.04E-06	6.99E-05	2.23E-06	3.36E-05	0	1.11E-06	5.49E-07	0	0	5.18E-06	5.74E-06	0	8.08E-08	0	7.84E-06	0	0	0	1.64E-07	0	1.36E-06	0	0	0	0	0	0	0	0	4.13E-07	4.83E-06	0	0	0	0	1.43E-05	1.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	2.34E-05	0	0	0	0	7.07E-07	0	0	0	5.50E-07	0	0	0	2.98E-06	0	1.31E-05	0	0	2.49E-05	0	0	0	2.71E-07	1.44E-05	0	0	0.000185524	0	0	0	2.56E-06	0	1.16E-07	0	0	0	0	0	2.71E-07	0	1.66E-07	0	0	0	0	0	0	0	1.79E-06	2.15E-07	2.62E-07	0	0	0	0	0	0	0	0	0	0	1.62E-06	0	1.28E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AYAC02_W5D6	AYAC02	Unstable	Lcrispatus	I	3	1	19	0.952980461	0.952980461	0.001219785	0.017362542	0.000606184	0.025524892	3.93E-05	0	9.37E-05	0.000138264	5.25E-06	3.40E-06	4.11E-06	2.63E-06	0	3.37E-06	0	1.70E-07	1.47E-06	2.21E-05	0	1.65E-06	4.03E-06	6.50E-06	0	2.53E-06	3.54E-06	1.42E-07	0.000217091	0	0	5.83E-06	2.18E-06	0	1.81E-07	1.26E-06	5.78E-05	0	0	1.22E-06	0	9.89E-07	0	0	0	0	0	3.54E-05	6.83E-07	9.21E-05	1.86E-07	0	3.40E-06	1.18E-06	6.06E-07	1.63E-06	6.43E-07	0	0.000371343	0	0	0	0	0	0	0.001062173	0	0	0	0	0	0	0	0	2.11E-07	1.21E-07	3.66E-07	1.37E-06	0	0	0	0	6.63E-07	0	0	0	0	0	0	7.66E-05	0	0	0	0	0	0	0	0	0	1.15E-06	0	0	0	0	0	5.02E-06	0	0	4.19E-06	0	0	0	0	0	0	0	1.02E-06	0	0	0	0	4.27E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31E-07	0	1.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.70E-06	0	0	0	0	2.62E-07	0	0	0	0	0	0	0	0	0	0	0	3.69E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EM11_W3D6	EM11	Stable	Lcrispatus	I	2	1	20	0.949586833	0.949586833	0.00065293	0.001644213	0.00015013	0.000217492	6.16E-07	3.01E-07	1.75E-06	1.04E-05	3.64E-07	6.54E-07	2.52E-06	1.85E-06	4.04E-07	0	3.37E-06	0	8.66E-07	3.65E-05	1.46E-07	7.24E-05	5.81E-07	2.99E-05	0	0	3.11E-06	3.28E-07	0.045935695	0	1.86E-07	9.94E-06	7.48E-06	2.41E-06	0	1.20E-05	7.24E-08	4.40E-06	0	4.59E-06	2.25E-07	3.37E-06	7.29E-06	8.77E-07	1.68E-08	2.45E-07	3.33E-08	6.84E-05	0	0.000622011	1.18E-05	0	1.10E-06	3.98E-07	1.71E-06	3.87E-06	1.79E-06	2.17E-06	0.000548019	3.95E-07	0	1.29E-05	0	0	0	4.16E-06	0	4.36E-07	0	0	8.87E-07	0	0	0	3.27E-06	0	1.71E-07	3.29E-06	5.52E-05	0	9.06E-07	2.77E-06	0	3.15E-06	4.20E-08	6.82E-06	2.60E-07	3.24E-06	0	9.51E-05	0	3.73E-07	5.96E-07	2.68E-06	0	0	0	0	0	0	0	0	4.13E-07	0	0	0	3.27E-08	0	0	0	0	0	2.04E-07	0	0	5.63E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27E-07	0	4.21E-07	2.46E-07	0	0	0	0	0.000123786	0	0	0	0	0	0	0	0	0	0	0	6.16E-08	0	0	0	0	0	0	0	0	0	0	1.09E-07	0	0	0	7.67E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85E-08	0	0	1.03E-06	0	0	0	0	0	0	2.98E-07	2.17E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EM11_W1D7	EM11	Stable	Lcrispatus	I	1	1	21	0.949412588	0.949412588	0.000975509	0.001222791	0.000157731	0.000284412	2.94E-07	0	1.18E-06	1.39E-06	0	5.29E-06	7.94E-06	4.47E-06	1.41E-05	1.26E-07	1.48E-06	0	4.40E-06	0.000672698	1.05E-07	0.001789715	1.44E-06	0.000223879	0	0	1.41E-05	1.72E-07	0.040430967	0	1.89E-06	0.000214721	0.000459133	4.85E-05	0	0.000243238	1.84E-06	5.60E-05	0	2.16E-05	0	4.25E-05	7.23E-05	1.27E-06	8.32E-08	1.61E-06	0	0.000112946	0	0.000793451	0.000156873	0	1.01E-06	3.25E-07	1.51E-05	0.00020585	0.000231166	1.08E-06	0.001514459	0	0	2.33E-05	0	2.40E-06	0	6.13E-06	0	4.08E-07	0	0	1.07E-05	0	0	0	3.22E-05	0	0	4.19E-05	6.51E-05	0	4.83E-07	1.95E-05	0	2.81E-05	2.40E-06	2.42E-06	0	1.82E-05	0	0.000108565	0	0	5.40E-06	7.29E-06	0	0	0	0	0	0	0	0	6.86E-06	0	1.95E-07	0	0	0	0	0	0	0	2.41E-06	0	0	0	6.26E-07	0	0	0	0	0	0	0	0	3.48E-07	0	0	0	1.26E-06	0	1.09E-05	2.32E-07	0	0	0	0	0.000162247	0	0	0	0	0	0	0	0	0	0	1.39E-07	0	0	9.74E-07	0	0	0	0	4.00E-06	0	0	0	1.20E-06	0	0	0	1.65E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.72E-07	0	0	0	5.00E-06	0	0	0	0	0	0	8.63E-07	1.02E-06	0	0	2.08E-07	0	0	0	0	0	0	0	3.00E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
